[0 0 0 0 0 0 0 0][0 0 0]left arm
[-5537153 -5613885 -5747424 -4751021 -5563949  7685269 -5486613 -2616479][0 0 0]left arm
[-5603801 -5541074 -5575019 -4706743 -5545299  7692181 -5563006 -2560789][-144 7568 2448]left arm
[-5592355 -5543471 -5591950 -4708619 -5547504  7691279 -5532104 -2579276][0 0 0]left arm
[-5545412 -5618181 -5763966 -4754611 -5566041  7684221 -5454030 -2637032][0 0 0]left arm
[-5551716 -5623678 -5772611 -4760111 -5566545  7684168 -5472549 -2626100][0 0 0]left arm
[-5597578 -5552738 -5597717 -4716516 -5547345  7691098 -5553602 -2566852][0 0 0]left arm
[-5595262 -5534847 -5570399 -4706728 -5545340  7692003 -5545894 -2570213][0 0 0]left arm
[-5547248 -5606654 -5736712 -4750582 -5563061  7685144 -5462487 -2629751][0 0 0]left arm
[-5541510 -5630101 -5790569 -4767401 -5568865  7683257 -5461893 -2634362][0 0 0]left arm
[-5586961 -5564732 -5625650 -4727199 -5550259  7689831 -5542144 -2575392][0 0 0]left arm
[-5596856 -5528741 -5556532 -4706542 -5543641  7692509 -5557739 -2563417][0 0 0]left arm
[-5550855 -5593801 -5705871 -4745481 -5559314  7686120 -5474117 -2620729][-128 7584 2432]left arm
[-5533099 -5633912 -5800582 -4772561 -5569714  7682590 -5453794 -2640384][0 0 0]left arm
[-5574906 -5578389 -5656902 -4738561 -5553362  7688511 -5527780 -2585480][0 0 0]left arm
[-5596247 -5527176 -5548931 -4708524 -5542901  7692744 -5565516 -2558825][0 0 0]left arm
[-5552718 -5579418 -5672196 -4740093 -5555710  7687431 -5488362 -2610131][0 0 0]left arm
[-5509967 -5633576 -5801211 -4775677 -5569842  7682465 -5448701 -2643515][0 0 0]left arm
[-5560223 -5590798 -5688993 -4749719 -5556357  7687109 -5511580 -2596097][0 0 0]left arm
[-5608584 -5527532 -5549582 -4712021 -5542263  7692703 -5567504 -2556386][0 0 0]left arm
[-5576116 -5564407 -5638598 -4733832 -5551606  7688779 -5503120 -2597979][0 0 0]left arm
[-5538698 -5629964 -5792398 -4775776 -5568411  7682636 -5446938 -2642928][0 0 0]left arm
[-5565127 -5603592 -5719837 -4760635 -5559814  7685795 -5496706 -2606982][ -80 7552 2480]left arm
[-5604202 -5533354 -5558181 -4718243 -5543082  7692319 -5566709 -2557280][0 0 0]left arm
[-5581042 -5551241 -5607806 -4729059 -5548722  7690051 -5519772 -2586658][0 0 0]left arm
[-5537224 -5623655 -5776827 -4774558 -5567058  7683209 -5449277 -2640267][0 0 0]left arm
[-5552725 -5615171 -5750131 -4771021 -5563553  7684651 -5481929 -2617904][0 0 0]left arm
[-5596745 -5543234 -5577135 -4726998 -5544806  7691542 -5559989 -2561499][0 0 0]left arm
[-5585004 -5540509 -5584157 -4726329 -5545945  7691016 -5534491 -2576661][0 0 0]left arm
[-5537446 -5614412 -5755587 -4771951 -5564387  7683903 -5454679 -2634941][0 0 0]left arm
[-5541061 -5624017 -5774695 -4780039 -5566177  7683460 -5468906 -2627569][0 0 0]left arm
[-5587239 -5553896 -5601411 -4736939 -5547125  7690430 -5550326 -2568232][0 0 0]left arm
[-5587820 -5531851 -5564826 -4724504 -5544086  7691802 -5548134 -2568092][-112 7536 2480]left arm
[-5532929 -5602537 -5727562 -4767299 -5561392  7684956 -5464095 -2627409][0 0 0]left arm
[-5514632 -5629348 -5790264 -4786031 -5567859  7682674 -5458490 -2635024][0 0 0]left arm
[-5583019 -5565262 -5628972 -4746531 -5549350  7689288 -5537114 -2576257][0 0 0]left arm
[-5604977 -5525644 -5551187 -4723447 -5541848  7692407 -5558154 -2560743][0 0 0]left arm
[-5559812 -5589096 -5695169 -4760781 -5556852  7686166 -5475624 -2616852][0 0 0]left arm
[-5539536 -5632921 -5798611 -4790117 -5568304  7682234 -5450874 -2639796][0 0 0]left arm
[-5580142 -5580469 -5662147 -4757978 -5552631  7687863 -5522721 -2586432][0 0 0]left arm
[-5603904 -5526586 -5547596 -4726069 -5541449  7692431 -5564671 -2556787][0 0 0]left arm
[-5564623 -5575272 -5664076 -4755566 -5553724  7687344 -5489702 -2606196][0 0 0]left arm
[-5533893 -5632522 -5800246 -4792991 -5568777  7681939 -5446286 -2642587][ -80 7536 2480]left arm
[-5567334 -5593963 -5697429 -4769823 -5556633  7686194 -5506848 -2597927][0 0 0]left arm
[-5600574 -5529618 -5551900 -4730968 -5541748  7692081 -5566382 -2555939][0 0 0]left arm
[-5569544 -5560721 -5632435 -4750289 -5550101  7688636 -5505475 -2595049][0 0 0]left arm
[-5530464 -5627814 -5791024 -4793167 -5567527  7682268 -5446026 -2642324][0 0 0]left arm
[-5554514 -5605515 -5729156 -4780554 -5560029  7684937 -5492206 -2609465][0 0 0]left arm
[-5594937 -5534687 -5563534 -4737474 -5542673  7691626 -5564388 -2558193][0 0 0]left arm
[-5573884 -5548127 -5603580 -4745790 -5547048  7689678 -5521956 -2584793][0 0 0]left arm
[-5517361 -5621175 -5774184 -4791321 -5565499  7682777 -5448986 -2639715][0 0 0]left arm
[-5530318 -5616261 -5757364 -4789734 -5562725  7683692 -5477105 -2620064][0 0 0]left arm
[-5599162 -5543912 -5582620 -4745262 -5543736  7690673 -5556094 -2562320][-128 7568 2496]left arm
[-5594007 -5537026 -5579494 -4741854 -5543908  7690583 -5535587 -2574041][0 0 0]left arm
[-5546280 -5610953 -5750427 -4787105 -5562182  7683519 -5454502 -2632964][0 0 0]left arm
[-5547181 -5624745 -5780187 -4797682 -5565200  7682648 -5464511 -2629058][0 0 0]left arm
[-5593346 -5556178 -5608580 -4755280 -5546347  7689506 -5545716 -2569529][0 0 0]left arm
[-5596707 -5529807 -5562212 -4740619 -5542432  7691266 -5549169 -2565910][0 0 0]left arm
[-5549252 -5598582 -5722206 -4782571 -5559407  7684546 -5464996 -2624832][0 0 0]left arm
[-5537913 -5629934 -5795453 -4804254 -5567399  7681844 -5455466 -2636367][0 0 0]left arm
[-5582062 -5568865 -5638940 -4766521 -5549732  7688106 -5533324 -2578827][0 0 0]left arm
[-5597216 -5525841 -5551104 -4741478 -5541354  7691632 -5559377 -2560172][0 0 0]left arm
[-5553201 -5585097 -5690267 -4777335 -5555897  7685726 -5477769 -2615254][ -96 7536 2480]left arm
[-5530452 -5632046 -5801964 -4808579 -5568353  7681447 -5448680 -2641404][0 0 0]left arm
[-5569651 -5582481 -5672061 -4778201 -5553199  7686769 -5518629 -2589859][0 0 0]left arm
[-5595821 -5526152 -5548775 -4744708 -5540896  7691584 -5564988 -2557514][0 0 0]left arm
[-5556532 -5570761 -5657904 -4772096 -5552211  7686925 -5492718 -2604990][0 0 0]left arm
[-5509742 -5630426 -5799649 -4810668 -5567782  7681336 -5445372 -2643829][0 0 0]left arm
[-5552343 -5594804 -5705119 -4789131 -5556217  7685421 -5502454 -2601032][0 0 0]left arm
[-5605914 -5528285 -5553818 -4749019 -5540605  7691441 -5565036 -2556627][0 0 0]left arm
[-5578009 -5556762 -5625972 -4766136 -5548162  7688178 -5507722 -2593279][0 0 0]left arm
[-5537329 -5626062 -5788821 -4809994 -5566089  7681664 -5445034 -2642684][0 0 0]left arm
[-5558900 -5608049 -5737900 -4800077 -5559929  7683912 -5487351 -2612955][ -96 7552 2560]left arm
[-5600549 -5539362 -5569481 -4757042 -5542304  7690609 -5561822 -2560498][0 0 0]left arm
[-5582656 -5546452 -5601330 -4763450 -5546039  7689044 -5524756 -2584515][0 0 0]left arm
[-5536924 -5614094 -5774257 -4809739 -5565050  7682028 -5449946 -2641157][0 0 0]left arm
[-5547031 -5613967 -5770086 -4811710 -5564097  7682439 -5474730 -2625764][0 0 0]left arm
[-5592164 -5542506 -5593267 -4768223 -5544881  7689403 -5555107 -2568133][0 0 0]left arm
[-5585901 -5532921 -5578473 -4763081 -5544240  7689695 -5539962 -2577127][0 0 0]left arm
[-5537904 -5607674 -5751390 -4808422 -5562720  7682656 -5457326 -2636699][0 0 0]left arm
[-5535898 -5626047 -5793179 -4822004 -5567169  7681343 -5462868 -2636491][0 0 0]left arm
[-5581752 -5560258 -5623422 -4780951 -5548194  7688093 -5544083 -2577692][0 0 0]left arm
[-5588059 -5532666 -5563611 -4764934 -5542724  7690211 -5552558 -2571642][-128 7520 2512]left arm
[-5535621 -5593057 -5723649 -4806522 -5559651  7683640 -5468007 -2630494][0 0 0]left arm
[-5509944 -5626545 -5807134 -4830166 -5568556  7680487 -5453052 -2644947][0 0 0]left arm
[-5575088 -5567319 -5655551 -4793572 -5550772  7686586 -5528435 -2588179][0 0 0]left arm
[-5603731 -5521539 -5554018 -4766939 -5541151  7690338 -5559535 -2566486][0 0 0]left arm
[-5561081 -5580676 -5689732 -4801519 -5555056  7684639 -5479624 -2620092][0 0 0]left arm
[-5535996 -5630979 -5809679 -4834638 -5568376  7680020 -5446096 -2649002][0 0 0]left arm
[-5573706 -5584694 -5687767 -4806306 -5554044  7685116 -5513299 -2599243][0 0 0]left arm
[-5602061 -5526353 -5551812 -4771598 -5540841  7690262 -5563928 -2564093][0 0 0]left arm
[-5566424 -5567160 -5654401 -4797222 -5551388  7685857 -5494681 -2609181][0 0 0]left arm
[-5531784 -5629137 -5802403 -4837147 -5567664  7680044 -5443648 -2650244][ -96 7504 2560]left arm
[-5561210 -5597616 -5717757 -4818372 -5557359  7683630 -5497898 -2610331][0 0 0]left arm
[-5597997 -5530264 -5559439 -4777530 -5541041  7689889 -5563711 -2563920][0 0 0]left arm
[-5571606 -5553459 -5621965 -4792194 -5547759  7687072 -5510765 -2597433][0 0 0]left arm
[-5529741 -5623319 -5787267 -4836390 -5565704  7680446 -5444335 -2647895][0 0 0]left arm
[-5549036 -5608764 -5745444 -4828687 -5560386  7682385 -5482829 -2620664][0 0 0]left arm
[-5591717 -5537329 -5573598 -4784832 -5542031  7689164 -5559043 -2566366][0 0 0]left arm
[-5576065 -5540960 -5593884 -4787909 -5544367  7688074 -5526242 -2586232][0 0 0]left arm
[-5519929 -5614242 -5765137 -4833302 -5562652  7681089 -5449037 -2642498][0 0 0]left arm
[-5523690 -5617156 -5768110 -4836594 -5562046  7681285 -5468854 -2629023][0 0 0]left arm
[-5593475 -5545378 -5592804 -4792367 -5542783  7688308 -5549367 -2570003][-112 7504 2544]left arm
[-5594699 -5530176 -5569304 -4783597 -5541134  7689028 -5539816 -2574886][0 0 0]left arm
[-5546865 -5603204 -5735761 -4827377 -5558722  7682060 -5456382 -2633668][0 0 0]left arm
[-5542432 -5624606 -5784292 -4842739 -5563904  7680451 -5457703 -2636291][0 0 0]left arm
[-5588058 -5558599 -5618012 -4802034 -5545464  7687149 -5538289 -2577411][0 0 0]left arm
[-5596824 -5524666 -5552721 -4782362 -5539726  7689741 -5551756 -2566971][0 0 0]left arm
[-5550677 -5590375 -5703385 -4821449 -5555562  7683348 -5467932 -2623953][0 0 0]left arm
[-5534244 -5628399 -5793121 -4847042 -5565286  7679983 -5449580 -2641434][0 0 0]left arm
[-5576546 -5571749 -5647139 -4812086 -5548682  7685901 -5524631 -2586141][0 0 0]left arm
[-5596745 -5522071 -5543932 -4782835 -5538831  7690038 -5560042 -2561266][0 0 0]left arm
[-5555381 -5575820 -5669432 -4814841 -5551942  7684698 -5481766 -2612792][ -96 7552 2592]left arm
[-5528212 -5628642 -5794397 -4849319 -5565774  7679809 -5444453 -2644346][0 0 0]left arm
[-5564287 -5584926 -5679027 -4822780 -5552422  7684590 -5509350 -2596552][0 0 0]left arm
[-5594596 -5523424 -5543771 -4786057 -5538817  7689990 -5563911 -2558717][0 0 0]left arm
[-5560086 -5561567 -5636220 -4808648 -5548336  7685938 -5497766 -2601251][0 0 0]left arm
[-5511347 -5625346 -5786891 -4849261 -5564727  7679911 -5442613 -2644325][0 0 0]left arm
[-5543794 -5596668 -5709620 -4832170 -5555147  7683294 -5493305 -2606633][0 0 0]left arm
[-5602360 -5526747 -5550942 -4789928 -5538533  7689616 -5561895 -2558052][0 0 0]left arm
[-5579794 -5547604 -5604314 -4801594 -5544363  7687193 -5513204 -2588556][0 0 0]left arm
[-5536764 -5619451 -5770566 -4846114 -5562431  7680613 -5444381 -2640632][0 0 0]left arm
[-5553562 -5608707 -5737528 -4840869 -5558353  7682204 -5479287 -2616573][ -96 7568 2544]left arm
[-5597182 -5536460 -5566509 -4796734 -5540210  7689108 -5557265 -2561251][0 0 0]left arm
[-5584299 -5536486 -5578364 -4796861 -5541845  7688347 -5529445 -2577940][0 0 0]left arm
[-5537312 -5610331 -5748451 -4842031 -5560031  7681278 -5450069 -2635158][0 0 0]left arm
[-5542287 -5617654 -5761328 -4848488 -5561136  7681017 -5466481 -2625849][0 0 0]left arm
[-5588224 -5547302 -5588859 -4805205 -5542339  7687957 -5548182 -2567126][0 0 0]left arm
[-5587501 -5527529 -5557480 -4793924 -5539556  7689003 -5543185 -2568794][0 0 0]left arm
[-5539939 -5599007 -5721037 -4836752 -5556940  7682300 -5459256 -2627540][0 0 0]left arm
[-5532776 -5624299 -5779015 -4854411 -5563308  7680244 -5456259 -2633606][0 0 0]left arm
[-5577857 -5560372 -5617540 -4814828 -5545289  7686741 -5536142 -2575433][0 0 0]left arm
[-5589195 -5522774 -5545430 -4792939 -5538341  7689600 -5554907 -2561928][-112 7584 2528]left arm
[-5540484 -5585285 -5691010 -4830619 -5553398  7683433 -5471532 -2618055][0 0 0]left arm
[-5507888 -5626575 -5788953 -4858094 -5563959  7679823 -5448293 -2638670][0 0 0]left arm
[-5567105 -5572191 -5649114 -4824423 -5547721  7685560 -5521066 -2584534][0 0 0]left arm
[-5602952 -5519544 -5539282 -4793291 -5537065  7689912 -5560917 -2556774][0 0 0]left arm
[-5563304 -5571047 -5658081 -4823276 -5549556  7684824 -5484852 -2606748][0 0 0]left arm
[-5533902 -5626770 -5789634 -4859351 -5564079  7679666 -5443524 -2641147][0 0 0]left arm
[-5568230 -5586421 -5682544 -4834921 -5551661  7684100 -5506013 -2595603][0 0 0]left arm
[-5600485 -5522874 -5542307 -4796801 -5537469  7689780 -5563909 -2555447][0 0 0]left arm
[-5568588 -5557678 -5626712 -4817069 -5546162  7685953 -5500542 -2595572][0 0 0]left arm
[-5530522 -5623841 -5782104 -4859001 -5563279  7679709 -5442211 -2641130][ -80 7552 2512]left arm
[-5555677 -5599635 -5715145 -4845047 -5555316  7682656 -5490297 -2606825][0 0 0]left arm
[-5595395 -5529814 -5553396 -4802562 -5538396  7689160 -5561742 -2556858][0 0 0]left arm
[-5573761 -5544795 -5598651 -4811880 -5543354  7687147 -5516974 -2584672][0 0 0]left arm
[-5529641 -5617156 -5767162 -4856845 -5561669  7680276 -5444903 -2638351][0 0 0]left arm
[-5543915 -5610669 -5745030 -4854289 -5558751  7681464 -5475835 -2617622][0 0 0]left arm
[-5588309 -5539257 -5572513 -4810218 -5539953  7688413 -5555100 -2561336][0 0 0]left arm
[-5578053 -5534186 -5574739 -4807976 -5540576  7688025 -5532209 -2574856][0 0 0]left arm
[-5522904 -5607127 -5745225 -4852907 -5558789  7681019 -5451398 -2632849][0 0 0]left arm
[-5517471 -5618352 -5769026 -4861453 -5560769  7680338 -5462957 -2626546][0 0 0]left arm
[-5587190 -5549022 -5597817 -4818454 -5541689  7687245 -5544419 -2567404][ -96 7568 2512]left arm
[-5595511 -5525253 -5557350 -4804827 -5538241  7688794 -5544867 -2565835][0 0 0]left arm
[-5548039 -5595306 -5718274 -4846841 -5555261  7682128 -5460061 -2624456][0 0 0]left arm
[-5538112 -5624499 -5786126 -4866972 -5562706  7679666 -5452536 -2634101][0 0 0]left arm
[-5582581 -5562525 -5628048 -4828659 -5544931  7686168 -5531558 -2576734][0 0 0]left arm
[-5596484 -5521132 -5546096 -4804592 -5537204  7689353 -5555306 -2559983][0 0 0]left arm
[-5552094 -5581511 -5686899 -4840806 -5551949  7683433 -5473344 -2615125][0 0 0]left arm
[-5530634 -5626604 -5793591 -4870677 -5563782  7679337 -5446588 -2639228][0 0 0]left arm
[-5570489 -5575690 -5660611 -4839369 -5548497  7684757 -5518074 -2587199][0 0 0]left arm
[-5595469 -5520799 -5542454 -4806824 -5536842  7689419 -5562654 -2556746][0 0 0]left arm
[-5557179 -5567555 -5654869 -4835181 -5548467  7684524 -5488851 -2604986][ -96 7536 2480]left arm
[-5525633 -5626002 -5793319 -4872996 -5563839  7679095 -5443131 -2642273][0 0 0]left arm
[-5558109 -5589341 -5695244 -4850837 -5552309  7683224 -5502214 -2598997][0 0 0]left arm
[-5592278 -5524647 -5548296 -4811641 -5537175  7689125 -5563489 -2556412][0 0 0]left arm
[-5562078 -5553827 -5624991 -4829780 -5545218  7685698 -5504260 -2594251][0 0 0]left arm
[-5510742 -5621637 -5784821 -4872613 -5562659  7679263 -5442637 -2642031][0 0 0]left arm
[-5536066 -5600953 -5727804 -4860578 -5555318  7681807 -5486567 -2610335][0 0 0]left arm
[-5598466 -5530182 -5560971 -4817247 -5537601  7688544 -5559981 -2558597][0 0 0]left arm
[-5581386 -5540912 -5596191 -4824109 -5541459  7686881 -5519772 -2583504][0 0 0]left arm
[-5536209 -5614034 -5766882 -4869405 -5560006  7680003 -5445582 -2638651][0 0 0]left arm
[-5547753 -5611657 -5755687 -4869478 -5558339  7680768 -5472435 -2621206][ -48 7552 2496]left arm
[-5592700 -5540419 -5581368 -4825507 -5539481  7687721 -5552687 -2563869][0 0 0]left arm
[-5585137 -5531095 -5573657 -4820927 -5538998  7687746 -5534674 -2574104][0 0 0]left arm
[-5537299 -5604228 -5743698 -4865807 -5557239  7680777 -5452629 -2632836][0 0 0]left arm
[-5536700 -5620156 -5778753 -4877586 -5560934  7679732 -5460307 -2630621][0 0 0]left arm
[-5582641 -5553069 -5609109 -4835842 -5542311  7686588 -5542015 -2571866][0 0 0]left arm
[-5587500 -5525241 -5557826 -4820261 -5537781  7688424 -5547472 -2567159][0 0 0]left arm
[-5540534 -5591765 -5716222 -4861592 -5554501  7681816 -5462908 -2625776][0 0 0]left arm
[-5527913 -5624873 -5794441 -4884221 -5563141  7678893 -5450987 -2638987][0 0 0]left arm
[-5571534 -5565403 -5641164 -4847386 -5545659  7685135 -5528510 -2582447][0 0 0]left arm
[-5588070 -5521162 -5548744 -4821622 -5536729  7688753 -5557169 -2562664][ -64 7536 2464]left arm
[-5541407 -5578747 -5685431 -4856621 -5550936  7682956 -5476289 -2617022][0 0 0]left arm
[-5503365 -5627276 -5801184 -4888459 -5563604  7678460 -5444367 -2644465][0 0 0]left arm
[-5559113 -5579508 -5675854 -4858787 -5548809  7683579 -5512507 -2593869][0 0 0]left arm
[-5601239 -5525043 -5546744 -4825002 -5536519  7688544 -5561292 -2560688][0 0 0]left arm
[-5565266 -5563576 -5654110 -4852163 -5548007  7684008 -5490911 -2607704][0 0 0]left arm
[-5531497 -5621477 -5800597 -4891821 -5564352  7678284 -5441538 -2648182][0 0 0]left arm
[-5561720 -5588859 -5713615 -4872261 -5553826  7681939 -5497601 -2607691][0 0 0]left arm
[-5597588 -5522402 -5556424 -4832484 -5537604  7688035 -5562196 -2563131][0 0 0]left arm
[-5569997 -5550743 -5625551 -4849100 -5544870  7684971 -5506939 -2598919][0 0 0]left arm
[-5528562 -5621820 -5792209 -4893585 -5563399  7678288 -5441811 -2649546][ -80 7552 2496]left arm
[-5548816 -5606566 -5749699 -4885333 -5557961  7680361 -5482266 -2621860][0 0 0]left arm
[-5590966 -5538477 -5577701 -4842632 -5539161  7687086 -5557692 -2569305][0 0 0]left arm
[-5574528 -5544624 -5604487 -4848619 -5542023  7685646 -5522922 -2592381][0 0 0]left arm
[-5528213 -5613280 -5779852 -4895311 -5561760  7678503 -5446652 -2650036][0 0 0]left arm
[-5536654 -5616236 -5784814 -4898865 -5561767  7678646 -5468993 -2636873][0 0 0]left arm
[-5581916 -5548061 -5611229 -4856097 -5541912  7685544 -5549691 -2579673][0 0 0]left arm
[-5577287 -5536723 -5592827 -4850649 -5539756  7685919 -5537233 -2587921][0 0 0]left arm
[-5520622 -5603524 -5763169 -4896123 -5559007  7678923 -5453721 -2648041][0 0 0]left arm
[-5509661 -5623486 -5810008 -4910649 -5563921  7677324 -5456061 -2649453][0 0 0]left arm
[-5579769 -5558732 -5648822 -4869784 -5544557  7683963 -5535783 -2590419][ -96 7568 2480]left arm
[-5595599 -5529817 -5584694 -4852635 -5538170  7686121 -5547321 -2582461][0 0 0]left arm
[-5549166 -5589887 -5739766 -4893754 -5555167  7679636 -5463291 -2641002][0 0 0]left arm
[-5533584 -5626174 -5823322 -4919127 -5565226  7676344 -5446496 -2657601][0 0 0]left arm
[-5576202 -5569985 -5686301 -4883940 -5547879  7682253 -5521251 -2601758][0 0 0]left arm
[-5595534 -5525601 -5581611 -4856619 -5536902  7686046 -5554849 -2578571][0 0 0]left arm
[-5553678 -5574934 -5712357 -4890587 -5550976  7680482 -5476358 -2631802][0 0 0]left arm
[-5527226 -5624777 -5827127 -4924824 -5565199  7675854 -5440856 -2662679][0 0 0]left arm
[-5564015 -5580529 -5722044 -4897437 -5551322  7680826 -5506259 -2613797][0 0 0]left arm
[-5593491 -5520905 -5584726 -4861767 -5537191  7686018 -5558627 -2576866][0 0 0]left arm
[-5558701 -5561674 -5682129 -4886282 -5547205  7681749 -5491057 -2620904][ -80 7600 2544]left arm
[-5522897 -5625541 -5822257 -4926964 -5564120  7675829 -5437810 -2663504][0 0 0]left arm
[-5551239 -5596442 -5753211 -4909376 -5554488  7679151 -5489941 -2624827][0 0 0]left arm
[-5588971 -5530901 -5593748 -4868039 -5537394  7685441 -5556954 -2577047][0 0 0]left arm
[-5563231 -5549626 -5651269 -4882036 -5543776  7682824 -5506771 -2609512][0 0 0]left arm
[-5507761 -5615506 -5809521 -4926727 -5562382  7676105 -5439365 -2661311][0 0 0]left arm
[-5528959 -5602917 -5779308 -4919792 -5557356  7677843 -5474934 -2635166][0 0 0]left arm
[-5595651 -5530161 -5608678 -4875276 -5538479  7684784 -5550931 -2579246][0 0 0]left arm
[-5584558 -5533806 -5621157 -4877039 -5540446  7683919 -5521157 -2597209][0 0 0]left arm
[-5537557 -5609249 -5788211 -4922597 -5559058  7676786 -5443554 -2654551][0 0 0]left arm
[-5543781 -5615322 -5799464 -4927820 -5559769  7676659 -5461720 -2643557][ -48 7616 2496]left arm
[-5589839 -5544829 -5629117 -4883997 -5540318  7683649 -5542449 -2583984][0 0 0]left arm
[-5588042 -5526893 -5595827 -4874358 -5537771  7684631 -5535732 -2586923][0 0 0]left arm
[-5540226 -5598574 -5760236 -4918049 -5555654  7677824 -5452548 -2646184][0 0 0]left arm
[-5534311 -5622440 -5813139 -4934599 -5561685  7675951 -5451516 -2650626][0 0 0]left arm
[-5579915 -5557560 -5653666 -4894033 -5543067  7682616 -5531169 -2591251][0 0 0]left arm
[-5590316 -5521396 -5576437 -4873296 -5536358  7685344 -5547587 -2578767][0 0 0]left arm
[-5544481 -5585351 -5726014 -4912020 -5552019  7679039 -5464223 -2635786][0 0 0]left arm
[-5526626 -5625839 -5819031 -4938969 -5562665  7675415 -5443623 -2655462][0 0 0]left arm
[-5568601 -5570523 -5680521 -4904550 -5546173  7681281 -5517186 -2600297][0 0 0]left arm
[-5590526 -5519068 -5564080 -4874182 -5535350  7685625 -5555747 -2573132][ -32 7520 2448]left arm
[-5550091 -5571258 -5687915 -4905521 -5548255  7680330 -5479382 -2624257][0 0 0]left arm
[-5521544 -5625876 -5816177 -4940966 -5562811  7675318 -5439862 -2657899][0 0 0]left arm
[-5556965 -5583816 -5708119 -4915060 -5549659  7679965 -5503133 -2610691][0 0 0]left arm
[-5588751 -5520734 -5559959 -4877166 -5535212  7685543 -5559652 -2570685][0 0 0]left arm
[-5554577 -5556784 -5648316 -4898693 -5544422  7681683 -5495655 -2612155][0 0 0]left arm
[-5503116 -5622268 -5803132 -4939957 -5561402  7675573 -5439119 -2657073][0 0 0]left arm
[-5538394 -5595622 -5733052 -4923779 -5552312  7678694 -5487969 -2620375][0 0 0]left arm
[-5598539 -5524867 -5562788 -4880691 -5535077  7685267 -5557892 -2569889][0 0 0]left arm
[-5577501 -5542958 -5609545 -4891269 -5540362  7682964 -5511528 -2599017][0 0 0]left arm
[-5533607 -5615489 -5780024 -4936265 -5558933  7676207 -5441150 -2652700][ -32 7536 2432]left arm
[-5549120 -5607020 -5754244 -4932206 -5555527  7677624 -5473825 -2630304][0 0 0]left arm
[-5593561 -5534307 -5576992 -4887340 -5536699  7684618 -5552188 -2573231][0 0 0]left arm
[-5582268 -5531081 -5580411 -4885794 -5537602  7684187 -5527151 -2587664][0 0 0]left arm
[-5534899 -5605237 -5752663 -4930932 -5556124  7677216 -5447474 -2645981][0 0 0]left arm
[-5538492 -5615058 -5772512 -4938573 -5558052  7676612 -5461519 -2638621][0 0 0]left arm
[-5584963 -5544484 -5597540 -4894697 -5538904  7683633 -5543108 -2578566][0 0 0]left arm
[-5585989 -5521862 -5558586 -4881424 -5535662  7685128 -5541307 -2577671][0 0 0]left arm
[-5538206 -5593109 -5721192 -4923681 -5552923  7678303 -5457087 -2636875][0 0 0]left arm
[-5529586 -5620676 -5785022 -4942514 -5559868  7676008 -5451666 -2645011][0 0 0]left arm
[-5574854 -5556520 -5622931 -4902734 -5541539  7682680 -5531200 -2586037][ -48 7600 2480]left arm
[-5587936 -5516098 -5542202 -4878618 -5533884  7685841 -5552499 -2569602][0 0 0]left arm
[-5543014 -5579382 -5685067 -4915127 -5548876  7679681 -5469659 -2625524][0 0 0]left arm
[-5522762 -5623024 -5788232 -4943859 -5560306  7675768 -5444684 -2648624][0 0 0]left arm
[-5564001 -5569282 -5649587 -4910588 -5544431  7681450 -5517684 -2594636][0 0 0]left arm
[-5588964 -5513058 -5530902 -4876786 -5532593  7686268 -5561098 -2563501][0 0 0]left arm
[-5550502 -5562673 -5642359 -4904344 -5544211  7681428 -5487046 -2611909][0 0 0]left arm
[-5520113 -5619397 -5775811 -4940574 -5559057  7676179 -5443642 -2648179][0 0 0]left arm
[-5554092 -5579162 -5670007 -4916125 -5546877  7680604 -5505569 -2602859][0 0 0]left arm
[-5588146 -5511596 -5523372 -4875287 -5531900  7686628 -5565691 -2559480][0 0 0]left arm
[-5556207 -5545907 -5601220 -4893161 -5540101  7683124 -5503520 -2598142][ -16 7584 2496]left arm
[-5503209 -5614527 -5759456 -4935474 -5557335  7676714 -5441707 -2645684][0 0 0]left arm
[-5534251 -5591252 -5695741 -4921652 -5549393  7679514 -5487522 -2611869][0 0 0]left arm
[-5596825 -5517295 -5529717 -4876724 -5531798  7686413 -5560856 -2558867][0 0 0]left arm
[-5578224 -5532081 -5567842 -4883259 -5536382  7684609 -5517636 -2584371][0 0 0]left arm
[-5532716 -5606915 -5737900 -4928484 -5554786  7677573 -5443199 -2639835][0 0 0]left arm
[-5545712 -5602276 -5719920 -4926927 -5552520  7678570 -5472222 -2620670][0 0 0]left arm
[-5591466 -5526955 -5545312 -4880957 -5533618  7685751 -5553309 -2561895][0 0 0]left arm
[-5582668 -5521206 -5541199 -4875749 -5533788  7685826 -5531942 -2572794][0 0 0]left arm
[-5534019 -5597864 -5712104 -4920766 -5552131  7678711 -5448942 -2632365][0 0 0]left arm
[-5534514 -5612401 -5741963 -4931339 -5555322  7677696 -5458283 -2628831][ -64 7520 2464]left arm
[-5581414 -5541739 -5570870 -4887791 -5536561  7684723 -5541174 -2568364][0 0 0]left arm
[-5584921 -5515803 -5524722 -4871506 -5532414  7686515 -5543474 -2563884][0 0 0]left arm
[-5536409 -5588256 -5686536 -4913399 -5549597  7679738 -5456960 -2623626][0 0 0]left arm
[-5524381 -5620879 -5762014 -4935454 -5557973  7677013 -5446085 -2635803][0 0 0]left arm
[-5569177 -5558775 -5605662 -4896878 -5540235  7683408 -5525305 -2577330][0 0 0]left arm
