0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Move Legs
-119880.54154879351,-120093.77719089713,-119815.72148987312,-119429.21512475195,-120296.88749276251,-119203.44015400889,-117461.65811558464,142948.99469006,0.008,0.936,0.342,Move Legs
-119876.7417522361,-120185.19582571935,-119791.58160586139,-119435.942999833,-120292.26068166026,-119154.71335109632,-117476.45497041405,142956.68369015263,0.0,0.0,0.0,Move Legs
-119477.56194800878,-120125.13668836793,-119843.79528090899,-119439.5416306903,-120329.11870826707,-119099.45983880281,-117666.64596398425,142953.42033546214,0.0,0.0,0.0,Move Legs
-119063.8535098855,-119962.81832013349,-119903.80971477149,-119441.53093594682,-120344.2508392633,-119108.28877786265,-117922.14875485287,142942.51268416794,0.0,0.0,0.0,Move Legs
-119223.55672401866,-119940.5112791671,-119813.48631542758,-119419.9838542919,-120309.0468417462,-119225.97071241985,-117998.01057553418,142946.491294681,0.0,0.0,0.0,Move Legs
-119500.04780293081,-120016.88718997088,-119767.44172184965,-119407.84685705267,-120305.76113531127,-119265.64505882801,-117982.36435441546,142956.37076573024,0.0,0.0,0.0,Move Legs
-119629.91143821615,-119959.57731718748,-119850.65726645676,-119431.67381664203,-120332.11384202407,-119132.13808919647,-118128.8353358311,142954.6943848961,0.0,0.0,0.0,Move Legs
-119632.32542661732,-119712.47878223406,-119904.45791536069,-119439.5416306903,-120333.99138855832,-119093.80484745561,-118388.24968197939,142940.85865507825,0.006,0.9380000000000001,0.34,Move Legs
-119734.13762261125,-119623.87646721322,-119823.09756554337,-119400.5378366158,-120311.7961063142,-119208.37988953352,-118494.88985477565,142938.98110854402,0.0,0.0,0.0,Move Legs
-119955.37518922988,-119929.1565929838,-119753.56128854291,-119387.43971436498,-120287.41035311346,-119313.03075707327,-118460.42346482558,142950.4475534496,0.0,0.0,0.0,Move Legs
-120085.90937684887,-120182.58067161807,-119810.5805886484,-119409.47853439792,-120294.4958561058,-119104.7124987498,-118567.64478297769,142949.30761448236,0.0,0.0,0.0,Move Legs
-120096.88408337643,-120057.27679220162,-119893.03617394403,-119428.20929625146,-120308.68921383492,-119065.48518723073,-118825.42745178074,142938.37761144372,0.0,0.0,0.0,Move Legs
-120265.86327145854,-119966.59576494644,-119804.523265901,-119386.5232928423,-120291.03133571522,-119141.9728567568,-118979.09569491098,142933.50493115248,0.0,0.0,0.0,Move Legs
-120871.59554619736,-120042.72580656121,-119737.22216334609,-119377.02380144881,-120251.96048640735,-119217.87938092701,-118973.06072390804,142942.0432975344,0.0,0.0,0.0,Move Legs
-120989.43394296574,-120063.64703937138,-119745.08997739435,-119374.49805432536,-120266.62323077003,-119073.01772511218,-119080.84083567154,142943.3396987128,0.0,0.0,0.0,Move Legs
-120746.26931503646,-119930.81062207349,-119831.8818011143,-119392.40180163406,-120291.27720490423,-119090.6085479985,-119354.69440873795,142931.3815154292,0.0,0.0,0.0,Move Legs
-120545.23772540543,-119828.05965281244,-119804.99265253457,-119373.42517059151,-120271.47355931683,-119094.09542013353,-119564.55493742884,142925.57006187082,0.0,0.0,0.0,Move Legs
-120528.74213799741,-119902.35685138189,-119753.18130888717,-119372.64285953557,-120238.30357054515,-119051.47064345726,-119592.65108020915,142933.482579408,0.004,0.934,0.34400000000000003,Move Legs
-120474.80737862676,-119952.40240721732,-119748.263925107,-119374.49805432536,-120247.26662007174,-119045.18980326531,-119677.78887483942,142936.88004456522,0.0,0.0,0.0,Move Legs
-120252.4298730409,-119839.28022852901,-119788.02767849299,-119378.52136832732,-120274.35693435157,-119095.63769050095,-119937.71731111019,142925.6818205931,0.0,0.0,0.0,Move Legs
-120023.2797888851,-119649.40215938118,-119798.24242570908,-119376.19678690397,-120265.88562320301,-119120.13520242396,-120184.74879083024,142916.5846605998,0.0,0.0,0.0,Move Legs
-119964.47234922319,-119695.62556691475,-119745.13468088326,-119366.2726123658,-120239.01882636773,-119071.36369602248,-120226.65831168393,142920.9879542575,0.0,0.0,0.0,Move Legs
-119906.53662759504,-120075.51581567715,-119722.67117770568,-119355.63318200508,-120244.20443108135,-119042.08291078603,-120274.22282388483,142928.29697469439,0.0,0.0,0.0,Move Legs
-119454.38318900863,-120131.93161868234,-119780.74100980056,-119370.25122287885,-120263.27046910173,-119083.70185896181,-120568.7070570835,142920.40680890167,0.0,0.0,0.0,Move Legs
-119041.03237879663,-119985.34887854445,-119780.33867840037,-119361.19876637445,-120250.14999510646,-119126.50544959372,-120982.92958532926,142908.49332910698,0.0,0.0,0.0,Move Legs
-119246.6907795299,-120018.85414348295,-119708.94720661012,-119351.87808893659,-120205.98294806278,-119127.28776064966,-120807.64720531073,142908.31451515135,0.0,0.0,0.0,Move Legs
-119536.50349813742,-120118.58762724252,-119745.89464019473,-119383.50580734084,-120212.35319523254,-119132.42866187438,-120475.27676526032,142915.66823907712,0.0,0.0,0.0,Move Legs
-119666.85887180077,-120070.93370806382,-119742.63128550426,-119374.20748164743,-120239.21999206782,-119202.32256678613,-120321.13913549652,142905.40878837215,0.004,0.934,0.34600000000000003,Move Legs
-119707.76256415398,-119931.7046918517,-119733.86940167779,-119350.0675976357,-120247.378378794,-119286.38747768254,-120160.05011320712,142891.34954110975,0.0,0.0,0.0,Move Legs
-119877.3452493364,-119912.3033776645,-119732.99768364403,-119353.10743488163,-120232.11213733103,-119276.70917233339,-119834.65341742676,142894.85876498924,0.0,0.0,0.0,Move Legs
-120134.83734546154,-119987.69581171226,-119708.0531368319,-119343.87616442158,-120223.43966048237,-119232.40801482297,-119799.36001293184,142903.30772439335,0.0,0.0,0.0,Move Legs
-120251.69226547389,-119934.83393607545,-119742.02778840397,-119353.93444942648,-120249.41238753944,-119246.26609638525,-119971.02141034859,142897.56332606834,0.0,0.0,0.0,Move Legs
-120244.629114226,-119742.1618988707,-119819.85656259736,-119371.14529265706,-120264.76803598023,-119273.22230019837,-120256.6320009985,142884.71107300653,0.0,0.0,0.0,Move Legs
-120563.70026632551,-119580.75995215893,-119737.04334939044,-119332.7673474273,-120233.29677978717,-119241.23695388282,-120395.32457534368,142882.29708460535,0.0,0.0,0.0,Move Legs
-121031.1646498638,-119809.68651887019,-119685.54493016542,-119318.79750714274,-120204.68654688438,-119183.65886016595,-120395.19046487696,142890.43311958708,0.0,0.0,0.0,Move Legs
-120949.91605876877,-120121.04631913261,-119696.78785762643,-119322.93257986696,-120222.70205291535,-119191.01258409175,-120589.7624003604,142889.87432597572,0.0,0.0,0.0,Move Legs
-120706.21498897256,-120051.2418211987,-119743.54770702693,-119332.23090556037,-120223.26084652673,-119263.94632624941,-121032.84103069795,142879.41370957062,0.0,0.0,0.0,Move Legs
-120570.47284489547,-120012.68506201329,-119700.78881988394,-119327.1123560801,-120192.30368045613,-119311.89081810604,-120972.69248636872,142876.06094790233,0.01,0.93,0.34600000000000003,Move Legs
-120609.27547326988,-120142.28047636515,-119720.01132011549,-119374.11807466962,-120196.66227062492,-119310.01327157179,-120628.9226566461,142885.15810789564,0.0,0.0,0.0,Move Legs
-120572.81977806328,-120209.51452368672,-119759.35039035683,-119410.52906638732,-120204.15010501744,-119350.58168775818,-120371.94465064343,142886.72273000752,0.0,0.0,0.0,Move Legs
-120376.72792395687,-120121.605112744,-119729.62257023128,-119397.56505460323,-120210.54270393166,-119444.07903481473,-120266.89145170349,142874.09399439025,0.0,0.0,0.0,Move Legs
-120212.84493361056,-120053.52169913313,-119687.6012906553,-119378.4766648384,-120209.6709858979,-119493.63285227215,-119963.55592770052,142868.26018908742,0.0,0.0,0.0,Move Legs
-120211.14620103195,-120139.1512321414,-119696.6537471597,-119392.26769116732,-120196.28229096917,-119456.41719775405,-119791.69336458367,142879.81604097082,0.0,0.0,0.0,Move Legs
-120173.88584302495,-120200.61852939351,-119705.4603344751,-119398.682641826,-120211.61558766551,-119441.24036326891,-119863.84479568539,142887.23682012997,0.0,0.0,0.0,Move Legs
-119969.2109190477,-120102.42731600134,-119755.2153176326,-119364.28330710928,-120238.21416356733,-119483.86513994518,-120118.96760689827,142878.51963979242,0.0,0.0,0.0,Move Legs
-119752.77897748697,-119981.63848896486,-119764.7148090261,-119336.43303351797,-120227.17240180641,-119502.86412273218,-120366.02143836278,142870.76358446642,0.0,0.0,0.0,Move Legs
-119725.53220099595,-120037.8307745255,-119696.47493320405,-119331.5156497378,-120196.1705322469,-119457.87006114365,-120413.02715695229,142876.95501768054,0.0,0.0,0.0,Move Legs
-119668.71406659056,-120123.03562438913,-119698.21836927156,-119340.97043764239,-120198.33865145907,-119427.62815089562,-120456.14367200658,142885.91806720712,0.008,0.928,0.354,Move Legs
-119162.8270343336,-120047.86670778594,-119747.86159370681,-119341.05984462022,-120230.2792942857,-119453.35500876368,-120814.35272864733,142879.6819305041,0.0,0.0,0.0,Move Legs
-118996.53005558612,-119916.57256085546,-119760.57973630188,-119334.4660800059,-120218.7234424023,-119486.41323881308,-121030.9187806748,142872.8199449563,0.0,0.0,0.0,Move Legs
-119253.9997999668,-119959.28674450956,-119696.8549128598,-119325.12305082359,-120184.45821815231,-119464.70969494697,-120739.2508672775,142876.44092755805,0.0,0.0,0.0,Move Legs
-119580.64819343666,-120076.25342324418,-119712.41172700068,-119356.19197561646,-120184.01118326321,-119437.06058705576,-120322.61435063057,142884.62166602872,0.0,0.0,0.0,Move Legs
-119735.8140034454,-120036.10969020244,-119736.88688717925,-119351.16283311401,-120225.47366922781,-119454.51729947535,-119967.08750332445,142880.91127644913,0.0,0.0,0.0,Move Legs
-119766.1676724157,-119873.81367371246,-119802.95864378914,-119346.80424294523,-120246.46195727134,-119456.75247392089,-120087.92103384985,142874.0716426458,0.0,0.0,0.0,Move Legs
-119944.02050304659,-119844.66699894275,-119724.7051864511,-119318.43987923145,-120204.70889862883,-119395.39693539107,-120168.45436912232,142876.21741011352,0.0,0.0,0.0,Move Legs
-120402.79005799176,-119935.21391573119,-119668.6917148461,-119306.70521339242,-120187.25218620923,-119320.00450134331,-120147.93546771235,142886.94624745206,0.0,0.0,0.0,Move Legs
-120832.01060676701,-119910.2023136857,-119705.97442459756,-119314.14834429603,-120206.49703818525,-119315.53415245225,-120293.75824853877,142883.83935497276,0.0,0.0,0.0,Move Legs
-120653.24135461348,-119762.6137450473,-119774.25900390852,-119327.15705956901,-120216.13064004549,-119350.98401915838,-120695.32968942281,142872.75288972293,0.01,0.936,0.354,Move Legs
-120544.58952481623,-119742.45247154862,-119689.47883718954,-119309.56623668269,-120176.18807270385,-119362.76338848632,-120879.06102884545,142873.93753217906,0.0,0.0,0.0,Move Legs
-120592.82458935078,-119879.93805169321,-119707.69550892062,-119354.76146397131,-120187.18513097586,-119352.66039999253,-120553.1502429426,142884.1746311396,0.0,0.0,0.0,Move Legs
-120536.49819332341,-119925.89323829333,-119735.74694821204,-119383.0811241962,-120190.00145077723,-119399.62141509312,-120323.37430994205,142883.2805613614,0.0,0.0,0.0,Move Legs
-120333.61140890258,-119826.67384465622,-119698.1513140382,-119366.07144666571,-120189.8673403105,-119493.16346563859,-120215.21421852281,142869.75775596593,0.0,0.0,0.0,Move Legs
-120192.99658453425,-119777.27648941,-119678.97351729556,-119348.95001041294,-120192.48249441177,-119526.959303255,-119889.79517099801,142867.83550594278,0.0,0.0,0.0,Move Legs
-120197.73515435877,-119871.95847892266,-119685.00848829848,-119362.49516755286,-120183.18416871836,-119484.24511960092,-119760.84795723534,142881.93945669406,0.0,0.0,0.0,Move Legs
-120130.32229308157,-119907.81067702899,-119690.39525871222,-119362.09283615266,-120197.69045086986,-119477.85252068669,-119862.61544974035,142883.45937531703,0.0,0.0,0.0,Move Legs
-119900.99339497011,-119784.07141972441,-119749.7167884966,-119330.35335902612,-120223.86434362702,-119521.23725667445,-120133.33977858303,142874.5186775349,0.0,0.0,0.0,Move Legs
-119699.76063963899,-119675.93368004962,-119734.58465750035,-119311.28732100574,-120196.68462236937,-119533.19543995804,-120355.62787719106,142867.18730535358,0.0,0.0,0.0,Move Legs
-119679.19703474011,-119746.25226810602,-119688.67417438915,-119311.3096727502,-120170.33191565657,-119489.6542417591,-120389.22254910739,142875.4350990576,0.004,0.936,0.34800000000000003,Move Legs
